# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Bud31	chr5:145140375-145148078	1	0.672	0.216	2139
Npsr1	chr9:24098017-24316398	0	0.0	0.0	4473
Dmxl2	chr9:54365157-54501626	0	0.0	0.0	4473
Stk19	chr17:34823992-34836903	3	0.917	0.294	1014
Stk10	chr11:32533265-32624588	5	0.281	0.09	2929
Stk11	chr10:80115802-80130685	1	0.765	0.245	1737
Stk16	chr1:75210828-75215606	3	1.666	0.535	195
Rasal1	chr5:120648811-120679597	0	0.0	0.0	4473
Rasal3	chr17:32390658-32403582	0	0.0	0.0	4473
Rasal2	chr1:157135182-157412595	0	0.0	0.0	4473
Rpl36a	chrX:134585653-134588062	0	0.0	0.0	4473
Nfrkb	chr9:31386191-31421336	0	0.0	0.0	4473
Dmtn	chr14:70602183-70630154	0	0.0	0.0	4473
Marcksl1-ps4	chr13:4248734-4249777	0	0.0	0.0	4473
Hyal3	chr9:107581295-107587359	1	0.736	0.236	1888
Hyal2	chr9:107569162-107572778	2	0.0	-0.0	4560
Hyal1	chr9:107576926-107581699	1	0.066	0.021	3291
Hyal6	chr6:24733244-24745452	0	0.0	0.0	4473
Hyal5	chr6:24857996-24891958	0	0.0	0.0	4473
Hyal4	chr6:24748366-24766519	0	0.0	0.0	4473
E330017L17Rik	chr4:129906225-129908996	0	0.0	0.0	4473
Gm6260	chr3:143670891-143712143	0	0.0	0.0	4473
Gm19522	chr16:42884369-42912070	0	0.0	0.0	4473
Gm14124	chr2:150257516-150270300	0	0.0	0.0	4473
Ucn	chr5:31137988-31138895	0	0.0	0.0	4473
Snrnp70	chr7:45376453-45395742	2	1.44	0.114	2834
Gm12602	chr4:89099866-89128226	0	0.0	0.0	4473
1700100I10Rik	chr14:114940224-114945948	0	0.0	0.0	4473
Rhox5	chrX:37754607-37808878	0	0.0	0.0	4473
Rhox6	chrX:37827054-37829857	0	0.0	0.0	4473
Rhox8	chrX:37874779-37878944	0	0.0	0.0	4473
Rhox9	chrX:37899096-37901770	0	0.0	0.0	4473
Rab5a	chr17:53479233-53507678	0	0.0	-0.315	7017
Rab5c	chr11:100715002-100738215	2	1.239	0.398	654
Rab5b	chr10:128677182-128696268	1	0.948	0.303	946
G6pdx	chrX:74409482-74428880	0	0.0	0.0	4473
Nvl	chr1:181087137-181144204	3	1.367	0.069	3019
Gnptg	chr17:25234317-25240116	2	0.817	0.262	1479
Pcdh20	chr14:88464746-88471396	0	0.0	0.0	4473
Tmigd3	chr3:105870857-105908928	0	0.0	0.0	4473
Tmigd1	chr11:76904544-76916586	0	0.0	0.0	4473
Tprn	chr2:25262597-25269886	1	0.005	-0.002	5559
Gm884	chr11:103534576-103614739	0	0.0	0.0	4473
Fam227b	chr2:125983482-126152004	0	0.0	-0.376	7570
Wnt16	chr6:22288226-22298522	0	0.0	0.0	4473
G6pd2	chr5:61808842-61810477	0	0.0	0.0	4473
Fam227a	chr15:79609575-79658956	1	0.97	0.311	888
Bcas1os2	chr2:170356360-170380435	2	0.001	0.0	4011
9130015A21Rik	chr12:35672290-35695118	0	0.0	0.0	4473
Kcnj3	chr2:55435969-55598145	0	0.0	0.0	4473
C1ql1	chr11:102939263-102946461	0	0.0	0.0	4473
Kcnj1	chr9:32372417-32399194	0	0.0	0.0	4473
C1ql3	chr2:13001886-13010864	0	0.0	0.0	4473
Zdhhc11	chr13:73963850-73992990	0	0.0	0.0	4473
Piwil2	chr14:70372476-70436898	0	0.0	-0.004	5654
Kcnj5	chr9:32314706-32344344	0	0.0	0.0	4473
Zdhhc12	chr2:30090943-30093635	1	0.838	0.269	1361
Kcnj9	chr1:172320507-172329322	0	0.0	0.0	4473
Kcnj8	chr6:142564836-142571614	1	0.001	0.0	4017
Zdhhc19	chr16:32496280-32507214	0	0.0	0.0	4473
Zdhhc18	chr4:133606991-133633429	7	0.869	0.279	1192
Crem	chr18:3294165-3337589	1	0.483	-0.233	6655
Kat6b	chr14:21499784-21672478	0	0.0	0.0	4473
Kat6a	chr8:22859545-22943259	0	0.0	0.0	4473
Bnipl	chr3:95241292-95251193	0	0.0	0.0	4473
Ppp2r1a	chr17:20945453-20965905	1	0.585	-0.086	6227
Ppp2r1b	chr9:50856923-50894229	0	0.0	0.0	4473
Zfx	chrX:94074630-94123407	0	0.0	0.0	4473
Zfr	chr15:12117850-12185449	0	0.0	0.0	4473
Nccrp1	chr7:28543595-28547254	0	0.0	0.0	4473
Cep89	chr7:35397062-35439830	2	1.536	0.493	349
Ldhal6b	chr17:5417322-5418767	0	0.0	0.0	4473
Cep83	chr10:94688789-94790336	2	1.487	0.477	400
Cep85	chr4:134129857-134187085	1	0.767	-0.093	6265
Ube2e1	chr14:18282728-18331844	0	0.0	0.0	4473
Ube2e3	chr2:78869677-78920583	0	0.0	0.0	4473
Ube2e2	chr14:18573565-18894267	0	0.0	0.0	4473
Tnks1bp1	chr2:85050459-85073048	1	0.0	0.0	4460
Sprr2a1	chr3:92250646-92257304	0	0.0	0.0	4473
Eya4	chr10:23102961-23349890	0	0.0	0.0	4473
Sprr2a3	chr3:92285303-92289264	0	0.0	0.0	4473
Sprr2a2	chr3:92250646-92257304	0	0.0	0.0	4473
Eya1	chr1:14168957-14310199	0	0.0	0.0	4473
Bnip1	chr17:26781078-26792521	0	0.0	0.0	4473
Bnip2	chr9:69989465-70011659	0	0.0	0.0	4473
Nrbf2	chr10:67266688-67285281	0	0.0	0.0	4473
4930503E14Rik	chr14:44163166-44171371	0	0.0	0.0	4473
Scaf11	chr15:96411697-96460843	0	0.0	0.0	4473
Gm19897	chr7:28774898-28781514	8	0.587	0.188	2409
Clybl	chr14:122181693-122402234	0	0.0	0.0	4473
Hibadh	chr6:52546229-52640300	0	0.0	-0.337	7204
Gm20556	chr15:84714628-84720266	0	0.0	0.0	4473
Gm20554	chr13:72623465-72628564	0	0.0	0.0	4473
A630077J23Rik	chr4:43751858-43759464	0	0.0	0.0	4473
1700021N21Rik	chr4:134448764-134450171	0	0.0	0.0	4473
Capn15	chr17:25958363-25965527	0	0.0	-0.0	4659
Capn13	chr17:73306463-73399296	0	0.0	0.0	4473
Capn12	chr7:28881655-28893585	1	0.0	0.0	4333
Capn11	chr17:45630203-45659309	0	0.0	0.0	4473
Capn10	chr1:92934407-92947948	1	0.686	-0.132	6433
Postn	chr3:54361106-54391041	0	0.0	0.0	4473
Fut4-ps1	chr17:56734227-56739292	0	0.0	0.0	4473
Brinp3	chr1:146497686-146902472	0	0.0	0.0	4473
Brinp2	chr1:158245268-158356260	0	0.0	0.0	4473
Brinp1	chr4:68761371-68954397	0	0.0	0.0	4473
Kif21b	chr1:136131389-136178001	2	0.036	0.011	3399
Tlk1	chr2:70712407-70825480	0	0.0	0.0	4473
Vsnl1	chr12:11325244-11436649	0	0.0	0.0	4473
Tlk2	chr11:105181526-105283959	1	0.512	0.164	2577
1810013A23Rik	chr17:28271707-28273163	0	0.0	0.0	4473
Mre11a	chr9:14784653-14837126	1	0.72	-0.074	6167
4933404K13Rik	chr10:43825906-43833301	0	0.0	0.0	4473
Npas4	chr19:4984353-4989971	0	0.0	0.0	4473
Npas3	chr12:53248676-54072175	0	0.0	0.0	4473
Npas2	chr1:39194271-39363240	0	0.0	0.0	4473
Npas1	chr7:16455720-16476780	0	0.0	0.0	4473
Vwa5b2	chr16:20589581-20598467	0	0.0	0.0	4473
Vwa5b1	chr4:138568968-138623992	0	0.0	0.0	4473
Osbpl6	chr2:76406507-76600647	0	0.0	0.0	4473
1700080E11Rik	chr9:105143343-105145082	0	0.0	0.0	4473
Osbpl7	chr11:97050819-97068904	0	0.0	0.0	4473
Vrk1	chr12:106010262-106077426	0	0.0	-0.0	4801
Vrk3	chr7:44748628-44777514	2	1.438	0.461	447
Vrk2	chr11:26471401-26593920	0	0.0	0.0	4473
1700012C14Rik	chr6:30460984-30463313	0	0.0	0.0	4473
Tmem63a	chr1:180942517-180975104	0	0.0	0.0	4473
Tmem63c	chr12:87026291-87091822	0	0.0	0.0	4473
Tmem63b	chr17:45660176-45686218	0	0.0	0.0	4473
Mpped1	chr15:83780022-83858474	0	0.0	0.0	4473
Mpped2	chr2:106695600-106868360	0	0.0	0.0	4473
Aida	chr1:183297059-183324501	1	0.778	0.139	2723
Gm2176	chr18:80541891-80544546	0	0.0	0.0	4473
Chrng	chr1:87205810-87211835	1	0.002	-0.001	5341
Chrnd	chr1:87190596-87200070	1	0.002	0.0	3895
Chrne	chr11:70614882-70619194	1	0.072	0.023	3272
Gm29811	chr3:132842201-132878596	1	0.01	0.003	3612
Gm8884	chr9:48454343-48454727	0	0.0	0.0	4473
Gm8882	chr6:132361104-132364134	0	0.0	0.0	4473
Gm8883	chr1:71888111-71891204	0	0.0	0.0	4473
Dmap1	chr4:117674685-117682225	1	0.898	0.288	1068
Bcl6b	chr11:70224126-70229798	1	0.001	-0.001	5371
Tbrg1	chr9:37649181-37657312	0	0.0	0.0	4473
Tbrg3	chr15:82890482-82898461	0	0.0	0.0	4473
Agr2	chr12:35992924-36004081	0	0.0	0.0	4473
Agr3	chr12:35925620-35949730	0	0.0	0.0	4473
Vmn1r158	chr7:22789858-22790782	0	0.0	0.0	4473
Spn-ps	chr15:90891395-90898476	0	0.0	0.0	4473
G630071F17Rik	chr18:60663409-60671624	0	0.0	0.0	4473
Tnks2	chr19:36834231-36893477	0	0.0	0.0	4473
Zfp804b	chr5:6769029-7344378	0	0.0	0.0	4473
Zfp804a	chr2:82053657-82259878	0	0.0	0.0	4473
Agrp	chr8:105566694-105568301	0	0.0	-0.064	6105
Olfr91	chr17:37092933-37093872	0	0.0	0.0	4473
Agrn	chr4:156165289-156197488	1	0.027	0.009	3448
Gfm1	chr3:67430114-67475068	0	0.0	-0.271	6756
Gfm2	chr13:97137936-97181196	0	0.0	-0.365	7475
Dspp	chr5:104170702-104180127	0	0.0	0.0	4473
Mars	chr10:127296220-127311786	3	1.632	0.238	1846
Ear4	chr14:51203689-51204156	0	0.0	0.0	4473
Ear6	chr14:51853767-51854642	0	0.0	0.0	4473
Ear7	chr14:51853997-51854465	0	0.0	0.0	4473
Ear1	chr14:43818764-43819639	0	0.0	0.0	4473
Ear2	chr14:44102653-44103531	0	0.0	0.0	4473
Ear3	chr14:44102886-44103357	0	0.0	0.0	4473
Fam213a	chr14:40993734-41006920	2	0.018	0.006	3512
Ric8b	chr10:84917612-85018337	0	0.0	-0.0	4693
Ric8a	chr7:140857396-140863731	2	1.246	0.4	649
Fam213b	chr4:154896429-154899043	0	0.0	0.0	4473
Lrr1	chr12:69168813-69179012	2	0.001	-0.0	5120
Mir692-1	chr17:6895228-6895337	0	0.0	0.0	4473
Mir692-2	chr4:125504748-125504857	0	0.0	0.0	4473
Mir692-3	chr4:125504748-125504857	0	0.0	0.0	4473
Pabpc1	chr15:36595657-36608973	1	0.262	-0.197	6594
Pabpc2	chr18:39773496-39776082	0	0.0	0.0	4473
Pabpc4	chr4:123282910-123298925	0	0.0	-0.27	6748
Pabpc5	chrX:119927195-119930165	0	0.0	0.0	4473
Pabpc6	chr17:9666496-9669704	0	0.0	0.0	4473
Dtd1	chr2:144599952-144768747	0	0.0	-0.338	7217
Dtd2	chr12:51988305-52006507	1	0.076	0.024	3261
Stk3	chr15:34875498-35155806	0	0.0	0.0	4473
Stk4	chr2:164074137-164155524	1	0.32	0.103	2881
Cpsf6	chr10:117344666-117376973	0	0.0	-0.0	4743
Mir465d	chrX:66822655-66822713	0	0.0	0.0	4473
5930403L14Rik	chr4:154630690-154636367	0	0.0	0.0	4473
Gm436	chr4:144669936-144686368	0	0.0	0.0	4473
Gm438	chr4:144777203-144786583	0	0.0	0.0	4473
Serpinb9	chr13:33004540-33017955	3	1.457	0.468	426
Serpinb8	chr1:107590005-107608978	0	0.0	0.0	4473
Rae1	chr2:173000116-173015739	1	0.612	0.196	2332
Serpinb2	chr1:107511422-107525600	0	0.0	0.0	4473
Serpinb5	chr1:106861174-106883348	0	0.0	0.0	4473
Serpinb7	chr1:107422688-107452689	0	0.0	0.0	4473
Eng	chr2:32646594-32682669	0	0.0	0.0	4473
Actrt1	chrX:46329006-46330345	0	0.0	0.0	4473
Actrt2	chr4:154666427-154667867	0	0.0	0.0	4473
Actrt3	chr3:30597072-30599870	0	0.0	0.0	4473
Nptx2	chr5:144545886-144557478	0	0.0	0.0	4473
Ube2d-ps	chr11:5762149-5784710	0	0.0	-0.37	7527
1700022A21Rik	chr5:24645452-24648860	0	0.0	0.0	4473
Kcnd3os	chr3:105448189-105452955	0	0.0	0.0	4473
Bag2	chr1:33745483-33757750	0	0.0	0.0	4473
Bag3	chr7:128523582-128546979	0	0.0	0.0	4473
Bag1	chr4:40936397-40948294	0	0.0	-0.335	7193
Bag6	chr17:35135177-35147322	2	0.003	0.0	4022
Bag4	chr8:25764538-25785209	0	0.0	0.0	4473
Bag5	chr12:111709489-111713256	0	0.0	-0.002	5534
Gsap	chr5:21186266-21259766	1	0.737	0.236	1875
Rasl2-9	chr7:5124941-5125950	0	0.0	0.0	4473
Lztr1	chr16:17509211-17526333	0	0.0	0.0	4473
Ccnl1	chr3:65946150-65958249	1	0.395	-0.215	6629
Ccnl2	chr4:155812488-155824543	2	0.89	0.284	1111
Nusap1	chr2:119618297-119650160	1	0.611	0.196	2338
Nptxr	chr15:79786350-79804709	0	0.0	0.0	4473
Rps26	chr10:128624528-128626506	0	0.0	-0.014	5872
Rps27	chr3:90212666-90213648	1	0.813	0.258	1555
Elane	chr10:79886311-79888216	0	0.0	0.0	4473
Rps25	chr9:44407713-44410406	2	0.965	0.309	902
Rps23	chr13:90923121-90924732	1	0.642	0.206	2242
Rps20	chr4:3831583-3835655	0	0.0	-0.367	7496
Rps21	chr2:180257378-180258444	0	0.0	0.0	4473
Rps28	chr17:33823035-33824562	1	0.8	0.253	1627
Rps29	chr12:69157721-69159186	1	0.692	0.221	2080
Esd	chr14:74732296-74750765	0	0.0	0.0	4473
Mir6409	chr10:76008925-76009017	0	0.0	0.0	4473
Mir6408	chr10:60923022-60923113	0	0.0	0.0	4473
Mir6401	chr7:139779017-139779126	0	0.0	0.0	4473
Mir6400	chr4:15942899-15942991	0	0.0	0.0	4473
Mir6403	chr4:134567722-134567851	0	0.0	0.0	4473
Mir6402	chr4:91373283-91373363	0	0.0	0.0	4473
Mir6405	chr19:44808405-44808529	0	0.0	0.0	4473
Mir6404	chr7:143933114-143933208	0	0.0	0.0	4473
Mir6407	chr19:53010655-53010756	0	0.0	0.0	4473
Mir6406	chr11:68220891-68221011	0	0.0	0.0	4473
Cd300ld4	chr11:115020688-115026933	0	0.0	0.0	4473
Olfr1230	chr2:89296350-89297268	0	0.0	0.0	4473
Fmnl2	chr2:52857867-53134202	0	0.0	0.0	4473
Fmnl3	chr15:99317211-99370482	0	0.0	-0.0	5158
Fmnl1	chr11:103171137-103198900	3	0.276	0.088	2937
Olfr1510	chr14:52409888-52410927	0	0.0	0.0	4473
Olfr1511	chr14:52389814-52390771	0	0.0	0.0	4473
Olfr1512	chr14:52372109-52373051	0	0.0	0.0	4473
Oxtr	chr6:112473682-112489825	0	0.0	0.0	4473
Rnmt	chr18:68300354-68324852	0	0.0	-0.288	6842
Lsm14b	chr2:180024986-180035461	0	0.0	0.0	4473
Lsm14a	chr7:34344143-34389705	0	0.0	0.0	4473
Becn2	chr1:175920328-175922225	0	0.0	0.0	4473
Fancg	chr4:43002336-43010301	0	0.0	-0.0	5142
Cflar	chr1:58713285-58758882	7	1.694	0.544	165
Fance	chr17:28313529-28326574	0	0.0	0.0	4473
Fancc	chr13:63311536-63431745	1	0.544	-0.137	6460
Fancb	chrX:164980591-164997272	0	0.0	0.0	4473
Fanca	chr8:123268243-123318576	1	0.862	0.277	1220
Pvalb	chr15:78191111-78206400	0	0.0	0.0	4473
Grm5	chr7:87584167-88135063	0	0.0	0.0	4473
Grm6	chr11:50850684-50866208	0	0.0	0.0	4473
Fancl	chr11:26387083-26471883	0	0.0	-0.328	7119
Grm1	chr10:10686058-11082331	0	0.0	0.0	4473
Fanci	chr7:79392337-79450264	0	0.0	0.0	4473
Grm3	chr5:9485235-9725352	0	0.0	0.0	4473
Fam149b	chr14:20348161-20383491	1	0.577	-0.196	6593
H2-M9	chr17:36640424-36642644	0	0.0	0.0	4473
Fam149a	chr8:45336714-45382291	0	0.0	0.0	4473
H2-M1	chr17:36670007-36672197	0	0.0	0.0	4473
H2-M3	chr17:37270233-37274485	2	1.195	0.384	685
H2-M2	chr17:37480850-37483554	0	0.0	0.0	4473
H2-M5	chr17:36986854-36989504	0	0.0	0.0	4473
Gm14725	chrX:70545557-70546385	0	0.0	0.0	4473
Cdpf1	chr15:85806971-85811697	0	0.0	0.0	4473
Ptprn2	chr12:116485719-117278167	0	0.0	0.0	4473
Gm15093	chrX:149455176-149487784	0	0.0	0.0	4473
Gm15091	chrX:149941654-149984982	0	0.0	0.0	4473
Arap3	chr18:37972622-37998969	0	0.0	0.0	4473
Gm15097	chrX:149784503-149826694	0	0.0	0.0	4473
A630076J17Rik	chr3:107230613-107234031	0	0.0	0.0	4473
4933406D12Rik	chr2:146542930-146546108	0	0.0	0.0	4473
Inca1	chr11:70688360-70700155	0	0.0	0.0	4473
Osgepl1	chr1:53313623-53326342	0	0.0	0.0	4473
Syne1	chr10:5020195-5194707	1	0.851	0.273	1289
Syne2	chr12:75818317-76110928	0	0.0	0.0	4473
Plxna2	chr1:194619828-194816868	0	0.0	0.0	4473
Dapl1	chr2:59484652-59505020	0	0.0	0.0	4473
Foxl2os	chr9:98949154-98955310	0	0.0	0.0	4473
Ell3	chr2:121439026-121442601	1	0.008	0.003	3639
Ell2	chr13:75707483-75772358	2	1.567	0.503	304
Rasgrp1	chr2:117279983-117342877	2	0.516	0.166	2566
Gm12371	chr4:36952965-36988023	0	0.0	0.0	4473
Gm12374	chr4:37249402-37332515	0	0.0	0.0	4473
Npff	chr15:102523838-102524621	0	0.0	-0.0	4657
Mvp	chr7:126986859-127014594	2	0.251	0.081	2971
Ccdc89	chr7:90426311-90428664	0	0.0	0.0	4473
Stkld1	chr2:26934068-26953496	0	0.0	0.0	4473
Ccdc83	chr7:90235760-90265432	0	0.0	0.0	4473
Ccdc82	chr9:13246955-13292353	0	0.0	0.0	4473
Ccdc81	chr7:89866147-89903629	0	0.0	0.0	4473
Ccdc80	chr16:45094010-45127924	0	0.0	0.0	4473
Ccdc87	chr19:4839365-4842528	0	0.0	0.0	4473
Ccdc86	chr19:10941480-10949266	1	0.762	0.243	1761
Ccdc84	chr9:44410163-44418069	1	0.001	0.0	4322
Mvd	chr8:122433595-122443422	2	0.001	0.0	3985
Psmc1	chr12:100112330-100123364	1	0.298	0.096	2906
Psmc2	chr5:21785282-21803784	1	0.355	-0.023	5927
Psmc3	chr2:91054015-91059438	0	0.0	0.0	4473
Psmc4	chr7:28041701-28050092	0	0.0	0.0	4473
Psmc5	chr11:106256184-106263112	1	0.648	0.208	2225
Psmc6	chr14:45329823-45349071	0	0.0	-0.037	5998
Zfp788	chr7:41634789-41650881	0	0.0	0.0	4473
Zfp781	chr10:81901910-81930480	0	0.0	0.0	4473
Zfp783	chr6:47943174-47954549	0	0.0	0.0	4473
Zfp784	chr7:5034445-5038446	0	0.0	0.0	4473
Hsp90b1	chr10:86690840-86705444	2	1.185	0.38	694
Zfp786	chr6:47819265-47830505	0	0.0	-0.012	5851
Agtpbp1	chr13:59493403-59557347	0	0.0	0.0	4473
Canx	chr11:50293956-50325673	1	0.636	-0.121	6387
Ttc9b	chr7:27653923-27656207	0	0.0	0.0	4473
Casp7	chr19:56397128-56442343	2	1.569	0.504	299
Atp5a1	chr18:77773767-77782868	1	0.719	0.222	2073
Crnde	chr8:92326030-92356120	0	0.0	0.0	4473
Olfr1448	chr19:12919362-12920307	0	0.0	0.0	4473
Zfp433	chr10:81704824-81721976	0	0.0	0.0	4473
6030468B19Rik	chr11:117797659-117807308	1	0.0	0.0	4231
Cript	chr17:87025560-87035808	0	0.0	-0.261	6720
Gm13023	chr4:143789333-143795585	0	0.0	0.0	4473
Zfp438	chr18:5210030-5334439	0	0.0	-0.362	7442
Mfsd4a	chr1:132036782-132068062	0	0.0	0.0	4473
Sel1l	chr12:91806042-91849157	0	0.0	0.0	4473
Chrnb1	chr11:69784035-69795937	0	0.0	0.0	4473
Chrnb3	chr8:27368710-27399730	0	0.0	0.0	4473
Chrnb2	chr3:89753447-89764632	1	0.001	-0.0	5167
Chrnb4	chr9:55028155-55048544	0	0.0	0.0	4473
1700052K11Rik	chr11:105179020-105181433	1	0.48	0.154	2647
Iba57	chr11:59161118-59163745	0	0.0	-0.326	7108
Ago4	chr4:126489542-126533458	0	0.0	0.0	4473
Lars2	chr9:123366926-123462675	0	0.0	0.0	4473
Ago1	chr4:126435012-126468583	0	0.0	0.0	4473
Ago3	chr4:126340677-126429542	0	0.0	-0.309	6968
Ago2	chr15:73101624-73184947	2	0.695	0.223	2053
Crispld2	chr8:119992437-120052794	0	0.0	0.0	4473
Crispld1	chr1:17727416-17766207	0	0.0	0.0	4473
Hspb7	chr4:141420778-141425310	1	0.035	0.011	3404
Rgs14	chr13:55369731-55384687	1	0.006	-0.0	5101
Rmc1	chr18:12168729-12189969	0	0.0	0.0	4473
Casp8	chr1:58795373-58847503	1	0.704	0.226	2021
9130401M01Rik	chr15:58022270-58034294	1	0.798	0.256	1579
Fxyd2	chr9:45403137-45410278	0	0.0	0.0	4473
Olfr1445	chr19:12883882-12884827	0	0.0	0.0	4473
Crip1	chr12:113152011-113153879	2	0.109	0.035	3193
Crip3	chr17:46428941-46431771	0	0.0	0.0	4473
Rgs13	chr1:144138666-144177372	0	0.0	0.0	4473
Gm4750	chrX:152432476-152434673	0	0.0	0.0	4473
Hspb1	chr5:135887918-135889563	0	0.0	0.0	4473
Mir681	chr12:69763834-69763944	0	0.0	0.0	4473
Mir682	chr13:75645045-75645141	0	0.0	0.0	4473
Mir686	chr14:54616676-54616785	0	0.0	-0.0	4711
Mir687	chr14:73206762-73206851	0	0.0	0.0	4473
Mir688	chr15:102671791-102671866	1	0.513	-0.03	5965
1700034K08Rik	chr9:92979915-93005733	0	0.0	0.0	4473
2610005L07Rik	chr8:20385781-20424814	0	0.0	-0.463	7652
4930586N03Rik	chr13:23313524-23385799	0	0.0	0.0	4473
Lsmem1	chr12:40176385-40199315	0	0.0	0.0	4473
Sox17	chr1:4490927-4497354	0	0.0	0.0	4473
Gm21953	chr4:42438974-42440009	0	0.0	0.0	4473
Mcph1	chr8:18595130-18803188	0	0.0	-0.32	7054
2300003K06Rik	chr11:99837147-99838066	0	0.0	0.0	4473
Mir350	chr1:176772324-176772423	0	0.0	0.0	4473
Mir351	chrX:53053254-53053353	0	0.0	0.0	4473
1110017D15Rik	chr4:41505013-41507764	0	0.0	0.0	4473
Iqub	chr6:24444864-24515067	0	0.0	-0.0	4805
2610016A17Rik	chr19:25671133-25672239	0	0.0	0.0	4473
B4galnt4	chr7:141061273-141072119	1	0.298	0.096	2907
Apbb1ip	chr2:22774326-22875653	1	0.544	0.175	2515
B4galnt1	chr10:127165155-127172340	2	0.89	0.286	1099
B4galnt2	chr11:95863558-95914871	0	0.0	0.0	4473
B4galnt3	chr6:120203809-120294559	0	0.0	0.0	4473
Alyref	chr11:120594515-120598365	1	0.61	0.196	2341
Gypa	chr8:80494044-80510785	0	0.0	0.0	4473
Gypc	chr18:32528319-32560034	0	0.0	0.0	4473
Gm5938	chrX:78125466-78130403	0	0.0	0.0	4473
Hrk	chr5:118169763-118189478	0	0.0	-0.0	4545
Gm5935	chrX:24753161-24775164	0	0.0	0.0	4473
Gm5934	chrX:24474307-24499163	0	0.0	0.0	4473
Hrg	chr16:22951071-22961659	0	0.0	0.0	4473
Gm5936	chrX:74837195-74843369	0	0.0	0.0	4473
Hrc	chr7:45335268-45338972	0	0.0	0.0	4473
Rgl1	chr1:152516762-152766305	1	0.474	-0.139	6468
Rgl3	chr9:21971526-21989453	1	0.0	-0.0	4496
Rgl2	chr17:33929893-33937687	4	0.004	0.001	3795
Smarca1	chrX:47809369-47892613	0	0.0	0.0	4473
Smarca2	chr19:26605159-26778321	1	0.472	0.152	2657
Smarca4	chr9:21616168-21704230	1	0.018	-0.001	5423
Smarca5	chr8:80699942-80739459	2	0.985	0.316	858
4921531C22Rik	chr2:179976852-179979013	0	0.0	0.0	4473
Olfr339	chr2:36421399-36422329	0	0.0	0.0	4473
8030411F24Rik	chr2:148782008-148785936	0	0.0	0.0	4473
Cpsf7	chr19:10525243-10547735	0	0.0	0.0	4473
Stt3b	chr9:115242469-115310468	0	0.0	0.0	4473
Stt3a	chr9:36729343-36767622	0	0.0	-0.265	6728
Cpsf4	chr5:145167212-145182041	2	1.593	0.218	2109
Cpsf3	chr12:21286296-21315056	0	0.0	0.0	4473
Cpsf2	chr12:101975973-102005993	6	2.045	0.656	69
Cpsf1	chr15:76595807-76607591	3	0.005	-0.386	7627
5031439G07Rik	chr15:84945719-84987971	0	0.0	0.0	4473
Aspg	chr12:112106682-112127573	0	0.0	0.0	4473
Aspa	chr11:73304987-73324637	0	0.0	0.0	4473
1700071M16Rik	chr17:43588339-43591509	0	0.0	0.0	4473
Aspm	chr1:139454772-139494088	2	1.534	0.492	351
Aspn	chr13:49544442-49567562	0	0.0	0.0	4473
Asph	chr4:9620909-9643717	0	0.0	-0.352	7350
Rrn3	chr16:13780698-13814841	0	0.0	-0.379	7587
1700028M03Rik	chr3:83555366-83574118	0	0.0	0.0	4473
4930402F06Rik	chr2:35375561-35397174	1	0.0	0.0	4407
Fndc3a	chr14:72537952-72710003	0	0.0	0.0	4473
Fndc3b	chr3:27416134-27710452	0	0.0	0.0	4473
Syne3	chr12:104929932-105009809	3	1.014	0.326	807
Syne4	chr7:30314815-30319045	0	0.0	-0.002	5496
Gm11562	chr11:99619597-99620404	0	0.0	0.0	4473
Gm11563	chr11:99657941-99658959	0	0.0	0.0	4473
Gm11567	chr11:99879186-99880229	0	0.0	0.0	4473
Gm11564	chr11:99814975-99815666	0	0.0	0.0	4473
Gm11565	chr11:99914750-99915671	0	0.0	0.0	4473
Gm11568	chr11:99857916-99859060	0	0.0	0.0	4473
Gm11569	chr11:99803547-99804446	0	0.0	0.0	4473
En1	chr1:120602486-120607991	0	0.0	0.0	4473
En2	chr5:28165695-28172191	0	0.0	0.0	4473
Fxyd6	chr9:45370184-45396159	0	0.0	0.0	4473
Fxyd7	chr7:31042514-31051454	1	0.001	0.0	3967
Fxyd4	chr6:117933558-117937335	0	0.0	0.0	4473
Fxyd5	chr7:31032722-31041839	1	0.738	0.237	1866
Rgs12	chr5:34999077-35033593	0	0.0	0.0	4473
Fxyd3	chr7:31070534-31076697	1	0.001	0.0	3976
Rgs10	chr7:128373624-128418172	0	0.0	0.0	4473
Rgs11	chr17:26202940-26211324	0	0.0	0.0	4473
4833422M21Rik	chr15:96231869-96254684	0	0.0	0.0	4473
Rgs18	chr1:144752682-144775427	0	0.0	0.0	4473
Rgs19	chr2:181688418-181693977	0	0.0	0.0	4473
1600014C23Rik	chr17:45732863-45733844	0	0.0	0.0	4473
Phpt1	chr2:25573430-25574871	0	0.0	0.0	4473
Ifi202b	chr1:173962568-173982844	0	0.0	0.0	4473
Gm19757	chr6:105481265-105492668	0	0.0	0.0	4473
Mir6769b	chr8:71631046-71631106	0	0.0	0.0	4473
