# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of activated T cell proliferation(GO:0046007)	20774, 192, 11, 2	19.672	0.015559007222	0.0968116004926	11
cellular response to mechanical stimulus(GO:0071260)	20774, 23, 64, 1	14.113	0.248283634968	0.546418555122	64
response to ethanol(GO:0045471)	20774, 117, 73, 1	2.432	0.67184721539	0.88538005129	73
antigen processing and presentation(GO:0019882)	20774, 1033, 91, 19	4.199	1.29760333701e-06	5.93903065786e-05	91
heart valve morphogenesis(GO:0003179)	20774, 488, 44, 3	2.902	0.258543292504	0.556381270412	44
positive regulation of biomineral tissue development(GO:0070169)	20774, 1827, 46, 1	0.247	0.98653630868	1.0	46
inner ear auditory receptor cell differentiation(GO:0042491)	20774, 13, 16, 1	99.875	0.0363839427354	0.170460204154	16
heart valve development(GO:0003170)	20774, 424, 18, 3	8.166	0.0230730812645	0.127717480431	18
developmental maturation(GO:0021700)	20774, 72, 202, 2	2.857	0.526897786178	0.783661163181	202
nucleic acid-templated transcription(GO:0097659)	20774, 279, 297, 10	2.507	0.0593216841863	0.233642993304	297
cytolysis(GO:0019835)	20774, 1470, 24, 3	1.766	0.437498527004	0.719333520214	24
positive regulation of RNA biosynthetic process(GO:1902680)	20774, 1288, 1520, 133	1.411	0.000630446902211	0.00998554844066	1520
regulation of extent of cell growth(GO:0061387)	20774, 176, 125, 1	0.944	0.923747403835	1.0	125
eyelid development in camera-type eye(GO:0061029)	20774, 0, 15, 0	0.0	1.0	1.0	15
positive regulation of cellular extravasation(GO:0002693)	20774, 73, 22, 1	12.935	0.194139435869	0.479804628628	22
regulation of amyloid precursor protein catabolic process(GO:1902991)	20774, 120, 30, 1	5.771	0.364997387472	0.658101350138	30
quinone metabolic process(GO:1901661)	20774, 1909, 29, 6	2.251	0.147388401862	0.41295867673	29
establishment of endothelial barrier(GO:0061028)	20774, 731, 26, 4	4.372	0.0499947735551	0.208611146919	26
positive regulation of cyclin-dependent protein kinase activity(GO:1904031)	20774, 1254, 27, 5	3.068	0.0788559740277	0.279073930388	27
negative regulation of cyclin-dependent protein kinase activity(GO:1904030)	20774, 339, 25, 3	7.354	0.034006185544	0.162682857477	25
negative regulation of viral release from host cell(GO:1902187)	20774, 701, 16, 2	3.704	0.214883793881	0.506610628466	16
regulation of epithelial cell apoptotic process(GO:1904035)	20774, 692, 87, 8	2.76	0.0545443924606	0.220026532299	87
positive regulation of epithelial cell apoptotic process(GO:1904037)	20774, 692, 36, 3	2.502	0.31030559171	0.608592755065	36
negative regulation of epithelial cell apoptotic process(GO:1904036)	20774, 146, 47, 3	9.082	0.0244926055649	0.132655002373	47
anatomical structure homeostasis(GO:0060249)	20774, 1961, 261, 39	1.583	0.0257893271906	0.137312301373	261
cell migration(GO:0016477)	20774, 97, 790, 8	2.169	0.22465013844	0.518339631106	790
regulation of apoptotic process involved in development(GO:1904748)	20774, 1712, 17, 1	0.714	0.774556003784	0.952683870287	17
axon development(GO:0061564)	20774, 261, 28, 1	2.843	0.524512189191	0.781677526784	28
fatty acid transport(GO:0015908)	20774, 486, 61, 1	0.701	0.921931665663	1.0	61
regulation of bile acid metabolic process(GO:1904251)	20774, 1518, 12, 2	2.281	0.331511222523	0.630692813433	12
sensory perception of mechanical stimulus(GO:0050954)	20774, 120, 260, 2	1.332	0.863758353981	1.0	260
regulation of autophagy of mitochondrion in response to mitochondrial depolarization(GO:1904923)	20774, 1516, 13, 3	3.162	0.144546231561	0.407848288222	13
sensory perception of light stimulus(GO:0050953)	20774, 280, 136, 1	0.546	0.979478489732	1.0	136
positive regulation of neurotransmitter secretion(GO:0001956)	20774, 1624, 25, 3	1.535	0.514070066675	0.774947905159	25
regulation of dendritic cell cytokine production(GO:0002730)	20774, 1161, 12, 1	1.491	0.544119918217	0.796436288657	12
negative regulation of protein import into nucleus(GO:0042308)	20774, 432, 14, 1	3.435	0.384933485054	0.677666657964	14
nucleobase-containing compound biosynthetic process(GO:0034654)	20774, 1971, 677, 107	1.666	2.24239066297e-06	9.28154743977e-05	677
primary alcohol metabolic process(GO:0034308)	20774, 759, 46, 1	0.595	0.926184647803	1.0	46
regulation of fatty acid biosynthetic process(GO:0042304)	20774, 1782, 39, 6	1.793	0.306076306186	0.604532455372	39
cGMP biosynthetic process(GO:0006182)	20774, 0, 12, 0	0.0	1.0	1.0	12
response to electrical stimulus(GO:0051602)	20774, 0, 22, 0	0.0	1.0	1.0	22
MyD88-dependent toll-like receptor signaling pathway(GO:0002755)	20774, 10, 16, 1	129.838	0.0289362252419	0.147519781	16
dopaminergic neuron differentiation(GO:0071542)	20774, 0, 34, 0	0.0	1.0	1.0	34
detection of stimulus(GO:0051606)	20774, 331, 223, 1	0.281	0.999161512102	1.0	223
taxis(GO:0042330)	20774, 1434, 289, 36	1.805	0.00522343554789	0.0456211985467	289
protein maturation(GO:0051604)	20774, 1963, 221, 37	1.772	0.0049731938533	0.0442474817602	221
spindle organization(GO:0007051)	20774, 1751, 123, 25	2.411	0.000338520081026	0.0062455642856	123
branched-chain amino acid metabolic process(GO:0009081)	20774, 0, 16, 0	0.0	1.0	1.0	16
histamine transport(GO:0051608)	20774, 0, 13, 0	0.0	1.0	1.0	13
neurotransmitter-gated ion channel clustering(GO:0072578)	20774, 0, 12, 0	0.0	1.0	1.0	12
innate immune response-activating signal transduction(GO:0002758)	20774, 88, 63, 4	14.988	0.00126190646511	0.0159754077627	63
lymphocyte migration(GO:0072676)	20774, 1124, 53, 7	2.441	0.105999296912	0.337045192585	53
pyrimidine nucleoside metabolic process(GO:0006213)	20774, 35, 11, 1	53.958	0.0535669571356	0.217373159391	11
DNA methylation or demethylation(GO:0044728)	20774, 1886, 57, 10	1.932	0.134014526999	0.390667210106	57
skeletal muscle tissue development(GO:0007519)	20774, 712, 65, 5	2.244	0.255984691887	0.554109655925	65
glycine metabolic process(GO:0006544)	20774, 0, 13, 0	0.0	1.0	1.0	13
peristalsis(GO:0030432)	20774, 0, 12, 0	0.0	1.0	1.0	12
calcineurin-NFAT signaling cascade(GO:0033173)	20774, 488, 12, 3	10.642	0.00972951548036	0.0693530003563	12
negative regulation of chromatin silencing(GO:0031936)	20774, 940, 18, 1	1.228	0.674108732903	0.886336835522	18
positive regulation of chromatin silencing(GO:0031937)	20774, 1892, 14, 4	3.137	0.0916654370361	0.308358643316	14
regulation of chromatin silencing(GO:0031935)	20774, 1138, 37, 4	1.973	0.35748372246	0.652963361056	37
regulation of Fc receptor mediated stimulatory signaling pathway(GO:0060368)	20774, 1693, 12, 5	5.113	0.00723423660369	0.0576800104415	12
regulation of neurotrophin TRK receptor signaling pathway(GO:0051386)	20774, 0, 16, 0	0.0	1.0	1.0	16
glutamine metabolic process(GO:0006541)	20774, 1761, 20, 2	1.18	0.651475329881	0.87229889458	20
regulation of triglyceride metabolic process(GO:0090207)	20774, 1782, 44, 6	1.59	0.414248726485	0.705222887719	44
peptidyl-tyrosine autophosphorylation(GO:0038083)	20774, 12, 34, 1	50.917	0.0801430544906	0.281857627568	34
negative regulation of release of cytochrome c from mitochondria(GO:0090201)	20774, 1658, 19, 6	3.957	0.0128939298636	0.0848894967505	19
positive regulation of release of cytochrome c from mitochondria(GO:0090200)	20774, 589, 28, 2	2.519	0.389867380514	0.682267915899	28
protein import into mitochondrial matrix(GO:0030150)	20774, 1837, 18, 4	2.513	0.17257739519	0.445965472913	18
pharyngeal system development(GO:0060037)	20774, 687, 18, 1	1.68	0.592576627498	0.831395539122	18
retina layer formation(GO:0010842)	20774, 784, 20, 1	1.325	0.669778151014	0.882897811915	20
negative regulation of amyloid precursor protein catabolic process(GO:1902992)	20774, 635, 15, 1	2.181	0.505911880361	0.769619862741	15
positive regulation of amyloid precursor protein catabolic process(GO:1902993)	20774, 120, 16, 1	10.82	0.198018370734	0.485732825031	16
chromosome segregation(GO:0007059)	20774, 1557, 118, 20	2.261	0.00431638181814	0.0400506383126	118
kinetochore organization(GO:0051383)	20774, 1940, 17, 2	1.26	0.614366634597	0.846666236445	17
protein autophosphorylation(GO:0046777)	20774, 1789, 198, 26	1.525	0.133267610594	0.389413030341	198
negative regulation of cytoskeleton organization(GO:0051494)	20774, 1357, 150, 15	1.531	0.293392179911	0.593517542021	150
positive regulation of response to drug(GO:2001025)	20774, 715, 39, 2	1.49	0.646532594225	0.870363801783	39
interspecies interaction between organisms(GO:0044419)	20774, 1712, 245, 38	1.882	0.00145638449566	0.0179131529699	245
susceptibility to natural killer cell mediated cytotoxicity(GO:0042271)	20774, 0, 12, 0	0.0	1.0	1.0	12
neuromuscular process controlling balance(GO:0050885)	20774, 348, 61, 2	1.957	0.582147939115	0.825932290634	61
neuromuscular process controlling posture(GO:0050884)	20774, 0, 14, 0	0.0	1.0	1.0	14
supramolecular fiber organization(GO:0097435)	20774, 824, 419, 32	1.925	0.00450471427709	0.0413149132157	419
Golgi to plasma membrane protein transport(GO:0043001)	20774, 275, 28, 2	5.396	0.164013570955	0.436391614167	28
calcium-mediated signaling using intracellular calcium source(GO:0035584)	20774, 685, 20, 1	1.516	0.630158797899	0.85914858489	20
GPI anchor metabolic process(GO:0006505)	20774, 1428, 33, 5	2.204	0.216300734349	0.508189287019	33
membrane protein ectodomain proteolysis(GO:0006509)	20774, 1938, 20, 4	2.144	0.252858601305	0.551551307923	20
regulation of translation, ncRNA-mediated(GO:0045974)	20774, 1220, 17, 2	2.003	0.423509359678	0.711924692406	17
apoptotic process involved in morphogenesis(GO:0060561)	20774, 808, 19, 2	2.706	0.323385108564	0.621693504348	19
developmental growth involved in morphogenesis(GO:0060560)	20774, 401, 120, 4	1.727	0.557890650293	0.807406353115	120
DNA-dependent DNA replication(GO:0006261)	20774, 1975, 36, 10	2.922	0.00803445223728	0.0626950699171	36
regulation of vesicle fusion(GO:0031338)	20774, 341, 33, 1	1.846	0.655791547367	0.874304241393	33
female mating behavior(GO:0060180)	20774, 1862, 14, 1	0.797	0.732774237965	0.921352377606	14
cell-cell recognition(GO:0009988)	20774, 629, 57, 4	2.318	0.300545589135	0.599935486017	57
regulation of triglyceride catabolic process(GO:0010896)	20774, 915, 13, 1	1.746	0.530339465438	0.786422384886	13
regulation of actin filament-based movement(GO:1903115)	20774, 0, 42, 0	0.0	1.0	1.0	42
terpenoid metabolic process(GO:0006721)	20774, 1311, 53, 1	0.299	0.986123574541	1.0	53
isoprenoid metabolic process(GO:0006720)	20774, 1806, 73, 8	1.261	0.633714356293	0.861851524559	73
regulation of neurotransmitter secretion(GO:0046928)	20774, 714, 133, 2	0.438	0.995009815788	1.0	133
negative regulation of protein complex assembly(GO:0031333)	20774, 973, 133, 13	2.087	0.0655284500019	0.247560280404	133
positive regulation of protein complex assembly(GO:0031334)	20774, 798, 214, 14	1.703	0.210471277368	0.501688995762	214
paraxial mesoderm development(GO:0048339)	20774, 0, 11, 0	0.0	1.0	1.0	11
B cell receptor signaling pathway(GO:0050853)	20774, 1712, 33, 8	2.942	0.0224444759997	0.12643278788	33
negative regulation of platelet aggregation(GO:0090331)	20774, 0, 13, 0	0.0	1.0	1.0	13
epithelial cell differentiation involved in prostate gland development(GO:0060742)	20774, 96, 12, 1	18.033	0.124241307508	0.371009174238	12
mesonephric epithelium development(GO:0072163)	20774, 378, 52, 2	2.114	0.533952217351	0.788096916152	52
regulation of brown fat cell differentiation(GO:0090335)	20774, 1102, 16, 2	2.356	0.363489312879	0.656930754122	16
parental behavior(GO:0060746)	20774, 0, 18, 0	0.0	1.0	1.0	18
definitive hemopoiesis(GO:0060216)	20774, 980, 18, 4	4.711	0.0337849639703	0.16211333518	18
hematopoietic stem cell differentiation(GO:0060218)	20774, 1591, 21, 3	1.865	0.391059265903	0.683348790638	21
mammary gland alveolus development(GO:0060749)	20774, 1525, 19, 2	1.434	0.562395451857	0.810514642761	19
appendage morphogenesis(GO:0035107)	20774, 808, 124, 7	1.451	0.573378359686	0.820096451955	124
glycolytic process through fructose-6-phosphate(GO:0061615)	20774, 1964, 11, 5	4.808	0.00871677472448	0.0652205935128	11
positive regulation of dendrite morphogenesis(GO:0050775)	20774, 176, 52, 2	4.54	0.242350843723	0.538886261568	52
negative regulation of dendrite morphogenesis(GO:0050774)	20774, 1624, 19, 2	1.347	0.588562399635	0.829365965557	19
negative regulation of immune response(GO:0050777)	20774, 980, 150, 26	3.674	1.52448489008e-07	9.67539743569e-06	150
regulation of immune response(GO:0050776)	20774, 741, 741, 76	2.875	4.37068903943e-15	2.20311478877e-12	741
negative regulation of axonogenesis(GO:0050771)	20774, 567, 67, 2	1.094	0.824489422152	0.985825081498	67
regulation of cold-induced thermogenesis(GO:0120161)	20774, 267, 142, 7	3.835	0.0196656904609	0.115139835909	142
positive regulation of cold-induced thermogenesis(GO:0120162)	20774, 267, 96, 5	4.052	0.0507312404993	0.210349045973	96
negative regulation of cold-induced thermogenesis(GO:0120163)	20774, 220, 47, 2	4.018	0.273487738514	0.573811365673	47
neurotransmitter reuptake(GO:0098810)	20774, 0, 14, 0	0.0	1.0	1.0	14
nuclear chromosome segregation(GO:0098813)	20774, 1940, 48, 11	2.454	0.0228839553687	0.127500951085	48
RNA destabilization(GO:0050779)	20774, 21, 30, 1	32.975	0.107928442183	0.338878222158	30
positive regulation of immune response(GO:0050778)	20774, 730, 535, 52	2.766	1.16321640342e-09	1.25838865461e-07	535
regulation of heart rate by cardiac conduction(GO:0086091)	20774, 0, 33, 0	0.0	1.0	1.0	33
plasma membrane tubulation(GO:0097320)	20774, 134, 15, 1	10.335	0.198945357358	0.48637899385	15
response to antineoplastic agent(GO:0097327)	20774, 1972, 70, 15	2.257	0.013637030667	0.088196013553	70
regulation of unsaturated fatty acid biosynthetic process(GO:2001279)	20774, 1780, 11, 1	1.061	0.629350380302	0.858369000069	11
regulation of RNA polymerase II regulatory region sequence-specific DNA binding(GO:1903025)	20774, 1228, 13, 2	2.603	0.29811635406	0.598243611013	13
cellular response to interleukin-1(GO:0071347)	20774, 39, 56, 1	9.512	0.311025803749	0.609353613952	56
regulation of Wnt signaling pathway(GO:0030111)	20774, 75, 286, 2	1.937	0.731171310742	0.920490727091	286
positive regulation of glycoprotein metabolic process(GO:1903020)	20774, 1990, 23, 2	0.908	0.776325552202	0.953702663683	23
ribonucleoside diphosphate metabolic process(GO:0009185)	20774, 1964, 53, 13	2.594	0.00685988851885	0.0551572117394	53
cyclic nucleotide metabolic process(GO:0009187)	20774, 512, 34, 2	2.387	0.436388679114	0.718510154164	34
regulation of CD4-positive, alpha-beta T cell activation(GO:2000514)	20774, 933, 64, 11	3.827	0.00102767936514	0.0139764393659	64
positive regulation of muscle cell apoptotic process(GO:0010661)	20774, 986, 39, 5	2.701	0.135038040233	0.392418236573	39
regulation of cAMP-mediated signaling(GO:0043949)	20774, 1781, 65, 6	1.077	0.78248275887	0.957485329619	65
pigment granule organization(GO:0048753)	20774, 1977, 17, 6	3.709	0.0157498109641	0.0976160158712	17
regulation of mesenchymal cell apoptotic process(GO:2001053)	20774, 1253, 16, 1	1.036	0.676105283356	0.888017758091	16
negative regulation of mesenchymal cell apoptotic process(GO:2001054)	20774, 1253, 13, 1	1.275	0.593128536204	0.831395539122	13
positive regulation of cysteine-type endopeptidase activity(GO:2001056)	20774, 1844, 130, 23	1.993	0.00917650070145	0.0673037647749	130
reactive nitrogen species metabolic process(GO:2001057)	20774, 1155, 18, 2	1.998	0.437234696764	0.719155893779	18
NAD biosynthetic process(GO:0009435)	20774, 1964, 17, 6	3.733	0.015351251536	0.0957692756374	17
carnitine metabolic process(GO:0009437)	20774, 15, 11, 1	125.903	0.0258992678788	0.137743592294	11
mitochondrial transport(GO:0006839)	20774, 163, 103, 2	2.475	0.533545083671	0.787984672129	103
trophectodermal cell differentiation(GO:0001829)	20774, 31, 20, 1	33.506	0.0944556909755	0.313972827544	20
regulation of monocyte chemotaxis(GO:0090025)	20774, 73, 26, 1	10.945	0.232094534777	0.527755535948	26
regulation of lamellipodium assembly(GO:0010591)	20774, 97, 35, 2	12.238	0.0522970601415	0.214413442096	35
positive regulation of monocyte chemotaxis(GO:0090026)	20774, 73, 19, 1	14.978	0.166709456565	0.440051177404	19
chromatin organization involved in negative regulation of transcription(GO:0097549)	20774, 1944, 47, 7	1.592	0.381949498751	0.674752858547	47
regulation of neutrophil chemotaxis(GO:0090022)	20774, 78, 30, 1	8.878	0.274127530576	0.573811365673	30
pseudouridine synthesis(GO:0001522)	20774, 1328, 17, 3	2.761	0.207298376644	0.496098679147	17
fear response(GO:0042596)	20774, 0, 46, 0	0.0	1.0	1.0	46
response to gamma radiation(GO:0010332)	20774, 1461, 50, 11	3.128	0.00396294489219	0.0376861448311	50
renal system process involved in regulation of blood volume(GO:0001977)	20774, 1128, 14, 1	1.315	0.600071781546	0.836900580181	14
left/right pattern formation(GO:0060972)	20774, 1845, 13, 2	1.732	0.450336585185	0.731853261069	13
regulation of axon guidance(GO:1902667)	20774, 567, 45, 1	0.814	0.873476347393	1.0	45
response to mitochondrial depolarisation(GO:0098780)	20774, 1516, 20, 5	3.426	0.0474524947876	0.202840357496	20
ncRNA transcription(GO:0098781)	20774, 279, 28, 3	7.978	0.0284756540196	0.146851693535	28
hematopoietic progenitor cell differentiation(GO:0002244)	20774, 980, 132, 12	1.927	0.128834369043	0.381617473683	132
osteoblast differentiation(GO:0001649)	20774, 31, 69, 1	9.712	0.322426096688	0.62038329037	69
mRNA cleavage involved in mRNA processing(GO:0098787)	20774, 1797, 12, 3	2.89	0.168099053656	0.441055713372	12
regulation of postsynaptic neurotransmitter receptor activity(GO:0098962)	20774, 0, 15, 0	0.0	1.0	1.0	15
positive regulation of cell cycle G2/M phase transition(GO:1902751)	20774, 1960, 31, 7	2.393	0.0892555558102	0.304120576705	31
modification of synaptic structure(GO:0099563)	20774, 0, 20, 0	0.0	1.0	1.0	20
drug transmembrane transport(GO:0006855)	20774, 390, 56, 1	0.951	0.868289398805	1.0	56
synaptic membrane adhesion(GO:0099560)	20774, 0, 25, 0	0.0	1.0	1.0	25
excretion(GO:0007588)	20774, 843, 23, 1	1.071	0.739294926319	0.926184489735	23
