# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of neurotransmitter secretion(GO:0046929)	20774, 769, 12, 2	4.502	0.153797471302	0.303634958264	12
regulation of cell growth(GO:0001558)	20774, 1848, 424, 54	1.432	0.0461221767809	0.122103204381	424
glucose 6-phosphate metabolic process(GO:0051156)	20774, 851, 13, 1	1.878	0.518450410618	0.689336300151	13
regulation of cellular carbohydrate metabolic process(GO:0010675)	20774, 1899, 147, 27	2.009	0.00363232962421	0.016482258352	147
positive regulation of cellular carbohydrate metabolic process(GO:0010676)	20774, 1788, 63, 11	2.029	0.0883725138091	0.199835233126	63
positive regulation of striated muscle cell differentiation(GO:0051155)	20774, 1212, 74, 14	3.243	0.000788221971839	0.00481634991778	74
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel(GO:1902514)	20774, 1699, 11, 1	1.112	0.613760840501	0.769221063925	11
dorsal/ventral pattern formation(GO:0009953)	20774, 462, 70, 2	1.285	0.772555306577	0.889756414059	70
regulation of apoptotic DNA fragmentation(GO:1902510)	20774, 1966, 11, 1	0.961	0.665148582809	0.808652275649	11
oocyte maturation(GO:0001556)	20774, 1141, 22, 4	3.31	0.0970054946575	0.214068685475	22
establishment of protein localization to plasma membrane(GO:0061951)	20774, 546, 49, 5	3.882	0.0466270448656	0.123302629756	49
phospholipid biosynthetic process(GO:0008654)	20774, 513, 142, 6	1.711	0.467973871768	0.646564085589	142
midbody abscission(GO:0061952)	20774, 1034, 16, 2	2.511	0.342910770934	0.526024901593	16
cell projection organization(GO:0030030)	20774, 1998, 878, 122	1.445	0.000398902295915	0.00267433088529	878
histone H3 deacetylation(GO:0070932)	20774, 1369, 14, 6	6.503	0.000732622990299	0.00452306800755	14
prostate gland epithelium morphogenesis(GO:0060740)	20774, 356, 28, 2	4.168	0.224103988036	0.39655575578	28
ribosomal subunit export from nucleus(GO:0000054)	20774, 1740, 13, 2	1.837	0.423291775483	0.603615593558	13
wound healing, spreading of cells(GO:0044319)	20774, 356, 24, 1	2.431	0.539120684847	0.706362361649	24
mRNA 3'-end processing(GO:0031124)	20774, 1608, 36, 7	2.512	0.0793779628975	0.184311757752	36
regulation of cholesterol efflux(GO:0010874)	20774, 1709, 23, 6	3.171	0.0376273709601	0.104557084513	23
inner cell mass cell proliferation(GO:0001833)	20774, 635, 18, 1	1.817	0.570048182877	0.734948361455	18
ribose phosphate biosynthetic process(GO:0046390)	20774, 320, 160, 4	1.623	0.629848278499	0.783717288494	160
modulation by virus of host morphology or physiology(GO:0019048)	20774, 1759, 22, 9	4.831	0.000251133350173	0.00178951309405	22
multicellular organismal water homeostasis(GO:0050891)	20774, 1771, 39, 1	0.301	0.971616657813	1.0	39
positive regulation of protein dephosphorylation(GO:0035307)	20774, 1261, 39, 12	5.069	1.78229504114e-05	0.00018402872876	39
glucocorticoid metabolic process(GO:0008211)	20774, 1539, 14, 1	0.964	0.674377925399	0.814110810271	14
estrogen metabolic process(GO:0008210)	20774, 0, 17, 0	0.0	1.0	1.0	17
regulation of blood pressure(GO:0008217)	20774, 62, 181, 1	1.851	0.822926723681	0.926382511779	181
nitrogen cycle metabolic process(GO:0071941)	20774, 0, 11, 0	0.0	1.0	1.0	11
protein dealkylation(GO:0008214)	20774, 1908, 29, 7	2.628	0.0587263516269	0.146438366414	29
endothelial cell development(GO:0001885)	20774, 1090, 34, 11	6.166	6.58678844653e-06	7.51873213561e-05	34
synaptic transmission, cholinergic(GO:0007271)	20774, 1579, 21, 1	0.626	0.82459624553	0.927695137963	21
cell death(GO:0008219)	20774, 1981, 731, 144	2.066	6.36252123288e-16	4.03808014247e-14	731
endothelial cell morphogenesis(GO:0001886)	20774, 478, 16, 1	2.716	0.453880830877	0.633755574942	16
receptor recycling(GO:0001881)	20774, 1863, 11, 1	1.014	0.645324847012	0.794759708093	11
sterol homeostasis(GO:0055092)	20774, 1170, 84, 11	2.325	0.0450478888342	0.119859111711	84
gamete generation(GO:0007276)	20774, 300, 477, 7	1.016	0.935625199369	1.0	477
acylglycerol homeostasis(GO:0055090)	20774, 139, 34, 1	4.396	0.436964694154	0.618183722926	34
regulation of toll-like receptor signaling pathway(GO:0034121)	20774, 1306, 61, 11	2.868	0.00882498432922	0.0333918325971	61
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	20774, 967, 13, 1	1.653	0.539999322479	0.70731887039	13
regulation of non-canonical Wnt signaling pathway(GO:2000050)	20774, 1322, 25, 5	3.143	0.070321593937	0.167953229875	25
regulation of metallopeptidase activity(GO:1905048)	20774, 1334, 13, 4	4.792	0.0266857639871	0.0799397335298	13
response to toxic substance(GO:0009636)	20774, 1449, 270, 37	1.965	0.00088368386729	0.0052909876834	270
negative regulation of nervous system development(GO:0051961)	20774, 1979, 353, 49	1.457	0.0445390444238	0.119037005332	353
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	20774, 1887, 49, 12	2.696	0.00722991136328	0.0287025672137	49
regulation of ubiquitin-dependent protein catabolic process(GO:2000058)	20774, 1974, 146, 33	2.379	2.85078342545e-05	0.00027636922821	146
pyruvate biosynthetic process(GO:0042866)	20774, 679, 41, 4	2.985	0.159738075012	0.312260056286	41
male meiotic nuclear division(GO:0007140)	20774, 1427, 47, 1	0.31	0.979186363014	1.0	47
positive regulation of protein maturation(GO:1903319)	20774, 1678, 25, 2	0.99	0.743361274491	0.866405403178	25
male meiosis I(GO:0007141)	20774, 1427, 22, 1	0.662	0.819870967071	0.923907623877	22
positive regulation of leukocyte chemotaxis(GO:0002690)	20774, 153, 85, 4	6.39	0.0231744260002	0.0718633666196	85
somite rostral/caudal axis specification(GO:0032525)	20774, 142, 13, 1	11.254	0.18108787918	0.339688091461	13
response to retinoic acid(GO:0032526)	20774, 1401, 85, 8	1.396	0.543001450918	0.710078820431	85
protein exit from endoplasmic reticulum(GO:0032527)	20774, 1810, 20, 5	2.869	0.0834092384393	0.191154537781	20
neural tube development(GO:0021915)	20774, 309, 48, 4	5.602	0.0315378988089	0.0912586008089	48
cell adhesion mediated by integrin(GO:0033627)	20774, 322, 26, 4	9.925	0.00339372454864	0.0156674577891	26
antigen processing and presentation of peptide antigen via MHC class I(GO:0002474)	20774, 663, 45, 10	6.963	1.16395107511e-05	0.000126782771568	45
vesicle-mediated transport in synapse(GO:0099003)	20774, 184, 120, 2	1.882	0.669522996102	0.81116977071	120
microvillus organization(GO:0032528)	20774, 154, 15, 2	17.986	0.020644398537	0.0656176965253	15
protein-containing complex disassembly(GO:0032984)	20774, 1919, 105, 20	2.062	0.0109998406369	0.0399567075318	105
regulation of mitochondrial translation(GO:0070129)	20774, 374, 26, 1	2.136	0.581594219588	0.743590783035	26
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	20774, 1487, 19, 4	2.941	0.122108417262	0.255713183532	19
multi-organism cellular process(GO:0044764)	20774, 1307, 16, 1	0.993	0.685217491854	0.821141930989	16
regulation of histone H3-K9 methylation(GO:0051570)	20774, 1908, 27, 8	3.226	0.0114041641841	0.041280472636	27
positive regulation of histone H3-K4 methylation(GO:0051571)	20774, 1036, 15, 4	5.347	0.0206640603133	0.0656176965253	15
negative regulation of histone H3-K9 methylation(GO:0051573)	20774, 1908, 13, 3	2.513	0.222723071908	0.394993227377	13
positive regulation of histone H3-K9 methylation(GO:0051574)	20774, 958, 12, 3	5.421	0.0478814975697	0.125785902956	12
regulation of transmission of nerve impulse(GO:0051969)	20774, 255, 23, 1	3.542	0.439073983115	0.620175715023	23
positive regulation of antigen processing and presentation(GO:0002579)	20774, 30, 11, 1	62.952	0.0480236119644	0.125876868365	11
response to oxygen-containing compound(GO:1901700)	20774, 279, 1320, 55	3.102	1.9268146877e-12	7.7072587508e-11	1320
cellular response to oxygen-containing compound(GO:1901701)	20774, 279, 918, 35	2.839	8.21696994782e-07	1.14031419684e-05	918
response to dexamethasone(GO:0071548)	20774, 212, 30, 3	9.799	0.017806598712	0.0586103144442	30
regulation of generation of precursor metabolites and energy(GO:0043467)	20774, 1815, 113, 21	2.127	0.00634817206024	0.0259822003497	113
regulation of mRNA metabolic process(GO:1903311)	20774, 2000, 245, 70	2.968	8.89291319127e-16	5.42695728082e-14	245
mitochondrial respiratory chain complex I assembly(GO:0032981)	20774, 720, 42, 1	0.687	0.89971083587	0.989211224683	42
negative regulation of cell fate commitment(GO:0010454)	20774, 466, 15, 2	5.944	0.117322329273	0.248377606974	15
water transport(GO:0006833)	20774, 0, 16, 0	0.0	1.0	1.0	16
inositol phosphate catabolic process(GO:0071545)	20774, 1974, 17, 4	2.476	0.177289075009	0.335804441649	17
negative regulation of immune effector process(GO:0002698)	20774, 1310, 131, 28	3.389	1.68304332573e-07	2.7065156184e-06	131
positive regulation of action potential(GO:0045760)	20774, 0, 15, 0	0.0	1.0	1.0	15
regulation of cell shape(GO:0008360)	20774, 1820, 146, 29	2.267	0.000289305923915	0.00201920263612	146
endocytic recycling(GO:0032456)	20774, 557, 32, 5	5.828	0.00768179352145	0.030059646917	32
regulation of protein oligomerization(GO:0032459)	20774, 1798, 41, 10	2.818	0.0131585884275	0.0460550594964	41
negative regulation of T cell proliferation(GO:0042130)	20774, 259, 70, 8	9.167	2.794569046e-05	0.000272027579938	70
positive regulation of heterotypic cell-cell adhesion(GO:0034116)	20774, 356, 14, 3	12.504	0.00691630556895	0.0277219332648	14
activation of protein kinase B activity(GO:0032148)	20774, 1672, 20, 1	0.621	0.821938034753	0.925798638293	20
regulation of heterotypic cell-cell adhesion(GO:0034114)	20774, 356, 25, 6	14.005	2.4435903081e-05	0.000243846747726	25
heterotypic cell-cell adhesion(GO:0034113)	20774, 430, 28, 6	10.352	0.000144961398848	0.00110402601363	28
neurotransmitter catabolic process(GO:0042135)	20774, 0, 17, 0	0.0	1.0	1.0	17
negative regulation of homotypic cell-cell adhesion(GO:0034111)	20774, 1872, 18, 1	0.617	0.81860094679	0.923350830976	18
regulation of homotypic cell-cell adhesion(GO:0034110)	20774, 704, 29, 2	2.035	0.481763588936	0.658702506593	29
positive regulation of cell junction assembly(GO:1901890)	20774, 1767, 33, 8	2.85	0.027139842723	0.0808927059245	33
negative regulation of T cell apoptotic process(GO:0070233)	20774, 1154, 26, 8	5.539	0.000375551904822	0.0025320496699	26
positive regulation of lymphocyte apoptotic process(GO:0070230)	20774, 1274, 22, 6	4.447	0.00814634433909	0.0315000804663	22
neurotransmitter transport(GO:0006836)	20774, 254, 134, 1	0.61	0.971726208781	1.0	134
activation of protein kinase activity(GO:0032147)	20774, 1934, 241, 44	1.961	0.000165300568549	0.00123196392538	241
positive regulation of T cell apoptotic process(GO:0070234)	20774, 1798, 15, 6	4.622	0.00477247137109	0.02076504911	15
antigen processing and presentation of exogenous peptide antigen(GO:0002478)	20774, 663, 24, 5	6.528	0.00412386255934	0.0183282780415	24
cranial nerve structural organization(GO:0021604)	20774, 829, 13, 1	1.928	0.514363548024	0.685434067355	13
muscle system process(GO:0003012)	20774, 169, 200, 2	1.229	0.871557434338	0.966102224165	200
regulation of neuron apoptotic process(GO:0043523)	20774, 1998, 261, 50	1.992	2.97655021314e-05	0.000287923071553	261
negative regulation of neuron apoptotic process(GO:0043524)	20774, 958, 176, 19	2.341	0.00536938216932	0.022779197082	176
positive regulation of neuron apoptotic process(GO:0043525)	20774, 1998, 77, 22	2.971	2.46971567749e-05	0.000245938213909	77
respiratory system process(GO:0003016)	20774, 1872, 16, 4	2.774	0.13174512065	0.271827817206	16
cranial nerve morphogenesis(GO:0021602)	20774, 829, 14, 1	1.79	0.546014513877	0.713430987113	14
cellular component morphogenesis(GO:0032989)	20774, 1998, 530, 84	1.648	6.59177344726e-05	0.000559301989465	530
inner mitochondrial membrane organization(GO:0007007)	20774, 0, 29, 0	0.0	1.0	1.0	29
mitochondrial membrane organization(GO:0007006)	20774, 1999, 93, 13	1.453	0.369969150703	0.55326834978	93
mitochondrion organization(GO:0007005)	20774, 1999, 277, 43	1.613	0.0128141393198	0.0451235733192	277
nitrogen compound transport(GO:0071705)	20774, 1871, 1464, 209	1.585	2.42304204441e-10	7.11955563665e-09	1464
positive regulation of bone resorption(GO:0045780)	20774, 1557, 27, 4	1.977	0.320299751698	0.502879415789	27
ventricular system development(GO:0021591)	20774, 0, 21, 0	0.0	1.0	1.0	21
positive regulation of cell cycle(GO:0045787)	20774, 1989, 360, 81	2.35	5.92397611569e-12	2.23794653259e-10	360
cytoplasmic microtubule organization(GO:0031122)	20774, 224, 59, 4	6.288	0.0239276047366	0.0734335258195	59
positive regulation of cell adhesion(GO:0045785)	20774, 1331, 402, 82	3.184	1.50147013513e-19	1.25385927074e-17	402
cellular response to organic substance(GO:0071310)	20774, 1983, 1578, 250	1.66	6.65522289481e-15	3.40632913756e-13	1578
lipid oxidation(GO:0034440)	20774, 191, 69, 1	1.576	0.7784923582	0.893782832859	69
centriole-centriole cohesion(GO:0010457)	20774, 1399, 12, 4	4.95	0.022539393676	0.0701684198153	12
regulation of dendritic spine development(GO:0060998)	20774, 1974, 89, 18	2.128	0.0116445086296	0.0420864548798	89
regulation of adipose tissue development(GO:1904177)	20774, 958, 12, 2	3.614	0.209614495868	0.379175273035	12
regulation of transposition(GO:0010528)	20774, 1992, 19, 2	1.098	0.685324464969	0.821141930989	19
positive regulation of vacuole organization(GO:0044090)	20774, 1890, 12, 3	2.748	0.185835451882	0.346756860431	12
positive regulation of molecular function(GO:0044093)	20774, 1999, 1413, 262	1.927	6.21194811282e-25	1.18275492068e-22	1413
negative regulation of molecular function(GO:0044092)	20774, 1811, 983, 144	1.68	9.99178687591e-09	2.08600462848e-07	983
positive regulation of calcium ion transport into cytosol(GO:0010524)	20774, 839, 60, 5	2.063	0.303385123576	0.485030510785	60
kidney morphogenesis(GO:0060993)	20774, 532, 19, 1	2.055	0.544880152565	0.712144296048	19
macromolecule localization(GO:0033036)	20774, 1935, 1772, 260	1.575	9.49340836286e-13	4.03469855422e-11	1772
dendritic spine development(GO:0060996)	20774, 1689, 19, 3	1.942	0.360985961712	0.544452844661	19
dendritic spine morphogenesis(GO:0060997)	20774, 1974, 21, 5	2.506	0.130234537186	0.269177766827	21
regulation of calcium ion transport into cytosol(GO:0010522)	20774, 1542, 103, 18	2.354	0.00481381914605	0.0209258256943	103
negative regulation of calcium ion transport into cytosol(GO:0010523)	20774, 207, 15, 2	13.381	0.0346871944275	0.0986915992079	15
positive regulation of intracellular steroid hormone receptor signaling pathway(GO:0033145)	20774, 1558, 19, 5	3.509	0.0420734840706	0.114113837137	19
negative regulation of intracellular steroid hormone receptor signaling pathway(GO:0033144)	20774, 1867, 37, 10	3.007	0.00671805529159	0.0270770052396	37
negative regulation of intracellular estrogen receptor signaling pathway(GO:0033147)	20774, 1867, 13, 4	3.424	0.0696503352456	0.166852338082	13
regulation of intracellular estrogen receptor signaling pathway(GO:0033146)	20774, 1867, 35, 9	2.861	0.0161446521182	0.0540806080807	35
quaternary ammonium group transport(GO:0015697)	20774, 15, 16, 1	86.558	0.0412670686808	0.1123106043	16
regulation of intracellular steroid hormone receptor signaling pathway(GO:0033143)	20774, 1867, 77, 20	2.89	0.000108782916469	0.000861575178693	77
regulation of cilium assembly(GO:1902017)	20774, 437, 58, 4	3.278	0.143407814738	0.289246270403	58
erythrocyte differentiation(GO:0030218)	20774, 1044, 60, 14	4.643	1.28085468315e-05	0.000137626823742	60
ATP metabolic process(GO:0046034)	20774, 711, 104, 6	1.686	0.452599541026	0.632598427973	104
organic substance transport(GO:0071702)	20774, 1871, 1775, 243	1.52	3.09756813678e-10	8.82899660544e-09	1775
ADP metabolic process(GO:0046031)	20774, 711, 44, 5	3.32	0.0755797696702	0.177746889145	44
positive regulation of intracellular estrogen receptor signaling pathway(GO:0033148)	20774, 1558, 13, 3	3.077	0.1518514722	0.300670968249	13
AMP metabolic process(GO:0046033)	20774, 852, 14, 1	1.742	0.550172765236	0.716700153947	14
regulation of killing of cells of other organism(GO:0051709)	20774, 883, 15, 4	6.274	0.012655635241	0.0447887165408	15
histone H3-K27 methylation(GO:0070734)	20774, 1166, 12, 4	5.939	0.0130588800186	0.0458071251943	12
motor neuron axon guidance(GO:0008045)	20774, 250, 31, 3	8.042	0.0299618202259	0.0876033564345	31
positive regulation of voltage-gated potassium channel activity(GO:1903818)	20774, 0, 13, 0	0.0	1.0	1.0	13
inorganic anion transport(GO:0015698)	20774, 1299, 120, 5	0.666	0.983051782211	1.0	120
interaction with symbiont(GO:0051702)	20774, 1765, 72, 14	2.289	0.0171007756763	0.0568036931049	72
interaction with host(GO:0051701)	20774, 1806, 58, 20	3.966	5.12778471119e-07	7.48719485437e-06	58
regulation of organ growth(GO:0046620)	20774, 1649, 117, 20	2.153	0.00746671797647	0.0294218357351	117
response to other organism(GO:0051707)	20774, 386, 714, 36	2.714	1.78981032887e-06	2.31508075147e-05	714
cellular response to ATP(GO:0071318)	20774, 0, 12, 0	0.0	1.0	1.0	12
multi-organism behavior(GO:0051705)	20774, 19, 74, 1	14.775	0.24935983737	0.426347997803	74
multi-organism process(GO:0051704)	20774, 1679, 1022, 130	1.574	3.4467235987e-06	4.18530722699e-05	1022
regulation of cardiac epithelial to mesenchymal transition(GO:0062042)	20774, 187, 11, 2	20.198	0.0146284924864	0.0499509499536	11
regulation of phospholipase C activity(GO:1900274)	20774, 71, 30, 2	19.506	0.0237110848011	0.07305162696	30
positive regulation of long-term synaptic potentiation(GO:1900273)	20774, 1853, 27, 6	2.491	0.101434356596	0.221378971754	27
regulation of blood circulation(GO:1903522)	20774, 1154, 235, 17	1.302	0.549110255355	0.715903811419	235
regulation of long-term synaptic potentiation(GO:1900271)	20774, 1853, 48, 6	1.401	0.534238393088	0.702673321663	48
negative regulation of execution phase of apoptosis(GO:1900118)	20774, 930, 12, 3	5.584	0.044673613473	0.119230384207	12
defense response to other organism(GO:0098542)	20774, 386, 443, 24	2.916	6.48257272286e-05	0.000552723139708	443
